# List of first names and gender from ftp://ftp.heise.de/pub/ct/listings/0717-182.zip
# Copyright (c): 2007-2008: Jörg MICHAEL, Adalbert-Stifter-Str. 11, 30655 Hannover, Germany
# License: GFDL-1.2-or-later
###########################################################################################
RuiHeng;China:?:1;
Rui-Hong;China:?:1;
Rui Hong;China:?:1;
RuiHong;China:?:1;
Rui-Hua;China:?:3;
Rui Hua;China:?:3;
RuiHua;China:?:3;
Rui-Huan;China:?:1;
Rui Huan;China:?:1;
RuiHuan;China:?:1;
Rui-Jian;China:?:1;
Rui Jian;China:?:1;
RuiJian;China:?:1;
Rui-Jie;China:?:2;
Rui Jie;China:?:2;
RuiJie;China:?:2;
Rui-Jin;China:?:2;
Rui Jin;China:?:2;
RuiJin;China:?:2;
Rui-Juan;China:?:1;
Rui Juan;China:?:1;
RuiJuan;China:?:1;
Rui-Jun;China:?:1;
Rui Jun;China:?:1;
RuiJun;China:?:1;
Rui-Kang;China:?:1;
Rui Kang;China:?:1;
RuiKang;China:?:1;
Rui-Lan;China:?:1;
Rui Lan;China:?:1;
RuiLan;China:?:1;
Rui-Li;China:?:2;
Rui Li;China:?:2;
RuiLi;China:?:2;
Rui-Lian;China:?:1;
Rui Lian;China:?:1;
RuiLian;China:?:1;
Rui-Liang;China:?:1;
Rui Liang;China:?:1;
RuiLiang;China:?:1;
Rui-Lin;China:?:2;
Rui Lin;China:?:2;
RuiLin;China:?:2;
Rui-Ling;China:?:1;
Rui Ling;China:?:1;
RuiLing;China:?:1;
Rui-Mei;China:?:1;
Rui Mei;China:?:1;
RuiMei;China:?:1;
Rui-Min;China:?:2;
Rui Min;China:?:2;
RuiMin;China:?:2;
Rui-Ming;China:?:1;
Rui Ming;China:?:1;
RuiMing;China:?:1;
Rui-Ning;China:?:2;
Rui Ning;China:?:2;
RuiNing;China:?:2;
Rui-Peng;China:?:1;
Rui Peng;China:?:1;
RuiPeng;China:?:1;
Rui-Ping;China:?:3;
Rui Ping;China:?:3;
RuiPing;China:?:3;
Rui-Qi;China:?:1;
Rui Qi;China:?:1;
RuiQi;China:?:1;
Rui-Qiang;China:?:1;
Rui Qiang;China:?:1;
RuiQiang;China:?:1;
Rui-Qin;China:?:2;
Rui Qin;China:?:2;
RuiQin;China:?:2;
Rui-Qing;China:?:1;
Rui Qing;China:?:1;
RuiQing;China:?:1;
Rui-Qiong;China:?:1;
Rui Qiong;China:?:1;
RuiQiong;China:?:1;
Rui-Rong;China:?:1;
Rui Rong;China:?:1;
RuiRong;China:?:1;
Rui-Sen;China:?:1;
Rui Sen;China:?:1;
RuiSen;China:?:1;
Rui-Shan;China:?:1;
Rui Shan;China:?:1;
RuiShan;China:?:1;
Rui-Sheng;China:?:2;
Rui Sheng;China:?:2;
RuiSheng;China:?:2;
Rui-Song;China:?:1;
Rui Song;China:?:1;
RuiSong;China:?:1;
Rui-Tian;China:?:1;
Rui Tian;China:?:1;
RuiTian;China:?:1;
Rui-Ting;China:?:1;
Rui Ting;China:?:1;
RuiTing;China:?:1;
Rui-Wen;China:?:1;
Rui Wen;China:?:1;
RuiWen;China:?:1;
Rui-Wu;China:?:2;
Rui Wu;China:?:2;
RuiWu;China:?:2;
Rui-Xi;China:?:1;
Rui Xi;China:?:1;
RuiXi;China:?:1;
Rui-Xia;China:?:1;
Rui Xia;China:?:1;
RuiXia;China:?:1;
Rui-Xian;China:?:1;
Rui Xian;China:?:1;
RuiXian;China:?:1;
Rui-Xiang;China:?:1;
Rui Xiang;China:?:1;
RuiXiang;China:?:1;
Rui-Xin;China:?:1;
Rui Xin;China:?:1;
RuiXin;China:?:1;
Rui-Xing;China:?:1;
Rui Xing;China:?:1;
RuiXing;China:?:1;
Rui-Xue;China:?:2;
Rui Xue;China:?:2;
RuiXue;China:?:2;
Rui-Yan;China:?:1;
Rui Yan;China:?:1;
RuiYan;China:?:1;
Rui-Yang;China:?:1;
Rui Yang;China:?:1;
RuiYang;China:?:1;
Rui-Ying;China:?:2;
Rui Ying;China:?:2;
RuiYing;China:?:2;
Rui-Yu;China:?:1;
Rui Yu;China:?:1;
RuiYu;China:?:1;
Rui-Yun;China:?:2;
Rui Yun;China:?:2;
RuiYun;China:?:2;
Rui-Zhang;China:?:1;
Rui Zhang;China:?:1;
RuiZhang;China:?:1;
Rui-Zheng;China:?:1;
Rui Zheng;China:?:1;
RuiZheng;China:?:1;
Rui-Zhi;China:?:1;
Rui Zhi;China:?:1;
RuiZhi;China:?:1;
Rui-Zhong;China:?:1;
Rui Zhong;China:?:1;
RuiZhong;China:?:1;
Rui-Zhu;China:?:1;
Rui Zhu;China:?:1;
RuiZhu;China:?:1;
Ruja;Bulgaria:F:1;
Ru-Jun;China:?:1;
Ru Jun;China:?:1;
RuJun;China:?:1;
Rukan;Arabia/Persia:M:1;
Ru-Kang;China:?:1;
Ru Kang;China:?:1;
RuKang;China:?:1;
Rukhsana;Arabia/Persia:F:5;
Rukie;Kosovo:F:4,Albania:F:1;
Rukija;Bosnia and Herzegovina:F:3;
Rukije;Kosovo:F:2,Albania:F:1;
Rukiye;Turkey:F:5;
Rukmani;India:F:2,Sri Lanka:F:2;
Rula;Arabia/Persia:F:7;
Ru-Liang;China:?:2;
Ru Liang;China:?:2;
RuLiang;China:?:2;
Ru-Lin;China:?:2;
Ru Lin;China:?:2;
RuLin;China:?:2;
Ru-Long;China:?:1;
Ru Long;China:?:1;
RuLong;China:?:1;
Ru-Lun;China:?:1;
Ru Lun;China:?:1;
RuLun;China:?:1;
Rumelia;Romania:F:1;
Rumen;Bulgaria:M:7,Macedonia:M:1,Turkey:M:2;
Rumena;Bulgaria:F:3;
Rumenitchka;Bulgaria:F:1;
Rumeysa;Turkey:F:2;
Rümeysa;Turkey:F:3;
Rumi;Japan:F:4;
Rumia;Estonia:F:1;
Rumiko;Japan:F:4;
Rumjana;Bulgaria:F:8;
Rumjanka;Bulgaria:F:3;
Rumyana;Bulgaria:F:8;
Rumyanka;Bulgaria:F:3;
Run;China:?:3;
Rún;Iceland:F:7;
Runa;Denmark:F:2,Norway:F:1,Sweden:F:2;
Rúna;Iceland:F:5;
Runak;Arabia/Persia:F:5;
Runald;Germany:M:1;
Runar;Norway:M:3;
Rúnar;Iceland:M:8;
Run-Dong;China:?:1;
Run Dong;China:?:1;
RunDong;China:?:1;
Rune;Denmark:M:5,Norway:M:7,Sweden:M:7;
Runfried;Germany:M:1;
Runhild;Germany:F:1,Austria:F:1;
Run-Jin;China:?:1;
Run Jin;China:?:1;
RunJin;China:?:1;
Run-Lin;China:?:1;
Run Lin;China:?:1;
RunLin;China:?:1;
Rünno;Estonia:M:2;
Runólfur;Iceland:M:4;
Run-Ping;China:?:1;
Run Ping;China:?:1;
RunPing;China:?:1;
Run-Qin;China:?:1;
Run Qin;China:?:1;
RunQin;China:?:1;
Run-Sheng;China:?:1;
Run Sheng;China:?:1;
RunSheng;China:?:1;
Run-Ze;China:?:1;
Run Ze;China:?:1;
RunZe;China:?:1;
Run-Zhong;China:?:1;
Run Zhong;China:?:1;
RunZhong;China:?:1;
Ruo;China:?:1;
Ruo-Bing;China:?:2;
Ruo Bing;China:?:2;
RuoBing;China:?:2;
Ruo-Fan;China:?:1;
Ruo Fan;China:?:1;
RuoFan;China:?:1;
Ruo-Fei;China:?:1;
Ruo Fei;China:?:1;
RuoFei;China:?:1;
Ruo-Hong;China:?:1;
Ruo Hong;China:?:1;
RuoHong;China:?:1;
Ruo-Hua;China:?:1;
Ruo Hua;China:?:1;
RuoHua;China:?:1;
Ruo-Jun;China:?:1;
Ruo Jun;China:?:1;
RuoJun;China:?:1;
Ruo-Lan;China:?:1;
Ruo Lan;China:?:1;
RuoLan;China:?:1;
Ruo-Mei;China:?:1;
Ruo Mei;China:?:1;
RuoMei;China:?:1;
Ruo-Ping;China:?:1;
Ruo Ping;China:?:1;
RuoPing;China:?:1;
Ruo-Wen;China:?:1;
Ruo Wen;China:?:1;
RuoWen;China:?:1;
Ruo-Yu;China:?:1;
Ruo Yu;China:?:1;
RuoYu;China:?:1;
Rupa;India:F:2,Sri Lanka:F:2;
Ru-Pei;China:?:1;
Ru Pei;China:?:1;
RuPei;China:?:1;
Rupert;Great Britain:M:3,U.S.A.:M:1,East Frisia:M:2,Germany:M:2,Austria:M:6,Swiss:M:1,Slovenia:M:1;
Ruperta;Spain:F:1,Austria:F:1;
Rupertus;the Netherlands:M:1,Germany:M:1;
Rupinder;India:?M:4,Sri Lanka:?M:4;
Ru-Ping;China:?:1;
Ru Ping;China:?:1;
RuPing;China:?:1;
Rupini;India:F:1,Sri Lanka:F:1;
Ruppert;Germany:M:1,Austria:M:1;
Rupprecht;Germany:M:1,Austria:M:1;
Ruprecht;East Frisia:M:1,Germany:M:1,Austria:M:1;
Ru-Qiang;China:?:1;
Ru Qiang;China:?:1;
RuQiang;China:?:1;
Ru-Qing;China:?:1;
Ru Qing;China:?:1;
RuQing;China:?:1;
Ruri;Japan:?F:3;
Rúrik;Iceland:M:1;
Ruriko;Japan:F:2;
Rus;Israel:F:4;
Rusa;Bulgaria:F:1;
Rusanda;Lithuania:F:1,Romania:F:2;
Rusandra;Romania:F:1;
Rusanka;Bulgaria:F:3;
Ruse;Romania:M:1,Macedonia:M:3;
Rusen;Romania:M:1,Turkey:M:1;
Rush;U.S.A.:M:1;
Ru-Sheng;China:?:1;
Ru Sheng;China:?:1;
RuSheng;China:?:1;
Rushit;Kosovo:M:4,Albania:M:1;
Rusi;Bulgaria:M:5;
Ruska;Bulgaria:F:7;
Rusko;Bulgaria:M:1;
Ruslan;Estonia:M:3,Bulgaria:M:4,Russia:M:6,Belarus:M:7,Moldova:M:7,Ukraine:M:7,Armenia:M:2,Azerbaijan:M:7,Georgia:M:2,Kazakhstan:M:8,Kyrgyzstan:M:8,Tajikistan:M:8,Turkmenistan:M:8,Uzbekistan:M:8;
Ruslana;Russia:F:2,Ukraine:F:5,Armenia:F:2;
Ruslanas;Lithuania:M:1;
Ruslans;Latvia:M:4;
Rusmir;Bosnia and Herzegovina:M:4;
Rusmira;Bosnia and Herzegovina:F:1;
Ru-Song;China:?:1;
Ru Song;China:?:1;
RuSong;China:?:1;
Russ;Great Britain:M:1,U.S.A.:M:1;
Russa;Bulgaria:F:1;
Russanka;Bulgaria:F:3;
Russel;U.S.A.:M:1;
Russell;Great Britain:M:5,Ireland:M:1,U.S.A.:M:6;
Russi;Bulgaria:M:5;
Rustam;Russia:M:3,Azerbaijan:M:6,Kazakhstan:M:7,Kyrgyzstan:M:7,Tajikistan:M:7,Turkmenistan:M:7,Uzbekistan:M:7;
Rustem;Bosnia and Herzegovina:M:2,Kosovo:M:2,Albania:M:3,Russia:M:4,Azerbaijan:M:2,Kazakhstan:M:6,Kyrgyzstan:M:6,Tajikistan:M:6,Turkmenistan:M:6,Uzbekistan:M:6;
Rüstem;Turkey:M:2;
Rustemas;Lithuania:M:1;
Rüştü;Turkey:M:3;
Rusty;U.S.A.:?:2;
Rusudan;Georgia:F:8;
Rut;Spain:F:1,Swiss:F:1,Iceland:F:8,Denmark:F:1,Norway:F:1,Sweden:F:5;
Rút;Slovakia:F:1;
Ruta;Latvia:F:7,Bosnia and Herzegovina:F:1;
Rūta;Latvia:F:6,Lithuania:F:7;
Rute;Portugal:F:4;
Rūtenis;Lithuania:M:1;
Rutger;Belgium:M:1,the Netherlands:M:3,Germany:M:1,Sweden:M:2;
Rütger;Germany:M:1;
Rutgerus;the Netherlands:M:1;
Ruth;Great Britain:F:6,Ireland:F:6,U.S.A.:F:6,Malta:F:6,Spain:F:3,Belgium:F:3,Luxembourg:F:3,the Netherlands:F:3,East Frisia:F:6,Germany:F:6,Austria:F:5,Swiss:F:8,Iceland:F:4,Denmark:F:7,Norway:F:6,Sweden:F:5,Estonia:F:6,Czech Republic:F:1,Israel:F:7;
Rutha;U.S.A.:F:1;
Ruthann;U.S.A.:F:1;
Ruthard;Germany:M:1;
Ruthi;Israel:F:3;
Ruthie;U.S.A.:F:2,Israel:F:3;
Ruthild;Germany:F:1,Austria:F:1;
Ruthilde;Germany:F:1,Austria:F:1;
Ruthy;Great Britain:F:1,U.S.A.:F:1,the Netherlands:F:1,Israel:F:2;
Ruti;Israel:F:1;
Rutilia;Italy:F:1;
Rutilio;Italy:M:1;
Rutt;Estonia:F:4;
Ruttar;Estonia:M:1;
Rutti;Estonia:F:1;
Ruud;Belgium:M:1,the Netherlands:M:7;
Ruurd;the Netherlands:M:3;
Ruut;the Netherlands:M:1;
Rüveyda;Turkey:F:2;
Ruvins;Latvia:M:1;
Ruwaydah;Arabia/Persia:F:2;
Ruwen;the Netherlands:M:1;
Ruxanda;Romania:F:2,Moldova:F:2;
Ruxandra;Romania:F:6;
Ruxhdi;Kosovo:M:1;
Ru-Xiang;China:?:1;
Ru Xiang;China:?:1;
RuXiang;China:?:1;
Ru-Xin;China:?:1;
Ru Xin;China:?:1;
RuXin;China:?:1;
Ru-Xun;China:?:1;
Ru Xun;China:?:1;
RuXun;China:?:1;
Ruy;Spain:M:1,France:M:1;
Rüya;Turkey:F:1;
Ru-Yao;China:?:1;
Ru Yao;China:?:1;
RuYao;China:?:1;
Ru-Yu;China:?:1;
Ru Yu;China:?:1;
RuYu;China:?:1;
Ruza;Bulgaria:F:1;
Ruža;Bosnia and Herzegovina:F:2,Croatia:F:6,Macedonia:F:2,Montenegro:F:1,Serbia:F:5,Slovenia:F:2;
Ruzan;Armenia:F:7;
Ruzana;Kazakhstan:F:1,Kyrgyzstan:F:1,Tajikistan:F:1,Turkmenistan:F:1,Uzbekistan:F:1;
Ruzanna;Armenia:F:7,Kazakhstan:F:2,Kyrgyzstan:F:2,Tajikistan:F:2,Turkmenistan:F:2,Uzbekistan:F:2;
Ruždija;Bosnia and Herzegovina:F:2,Macedonia:F:2;
Ružena;Slovakia:F:6;
Růžena;Czech Republic:F:7;
Ruzha;Bulgaria:F:2;
Ruzhdi;Kosovo:M:4,Albania:M:5;
Ruzhdie;Albania:F:1;
Ružica;Bosnia and Herzegovina:F:6,Croatia:F:7,Macedonia:F:6,Montenegro:F:8,Serbia:F:7,Slovenia:F:4;
Ruzmir;Bosnia and Herzegovina:M:1;
Ruzmira;Bosnia and Herzegovina:F:1;
Ryad;Arabia/Persia:M:3;
Ryan;Great Britain:M:3,Malta:M:3,Ireland:?M:5,U.S.A.:?M:6;
Ryang;Korea:?:2;
Ryann;U.S.A.:F:1;
Ryanne;U.S.A.:F:1,the Netherlands:F:2;
Ryder;U.S.A.:M:1;
Rye;Korea:?:4;
Ryhor;Belarus:M:3;
Rylan;U.S.A.:M:1;
Rylee;U.S.A.:?F:1;
Ryleigh;U.S.A.:F:1;
Rylie;U.S.A.:F:1;
Rymantas;Lithuania:M:2;
Ryne;U.S.A.:M:1;
Ryno;Sweden:M:1;
Ryo;Japan:?:6;
Ryoh;Japan:M:2;
Ryohei;Japan:M:2;
Ryoichi;Japan:M:5;
Ryoji;Japan:M:3;
Ryoko;Japan:F:6;
Ryong;Korea:?F:4;
Ryooko;Japan:F:1;
Ryosaku;Japan:M:1;
Ryosuke;Japan:M:4;
Ryota;Japan:M:5;
Ryotaro;Japan:M:2;
Ryou;Japan:?M:2;
Ryouhei;Japan:M:1;
Ryouichi;Japan:M:1;
Ryouji;Japan:M:1;
Ryouko;Japan:F:2;
Ryousuke;Japan:M:3;
Ryouta;Japan:M:3;
Ryoutarou;Japan:M:1;
Ryozo;Japan:?:1;
Ryszard;Poland:M:8;
Ryszarda;Poland:F:4;
Rytas;Lithuania:M:1;
Rytis;Lithuania:M:4;
Ryu;Japan:M:3;
Ryuichi;Japan:M:3;
Ryuji;Japan:M:5;
Ryuko;Japan:?F:3;
Ryul;Korea:?:3;
Ryun;Korea:?:3;
Ryung;Korea:?:4;
Ryunosuke;Japan:M:1;
Ryusuke;Japan:M:4;
Ryutaro;Japan:M:3;
Ryuuji;Japan:M:2;
Ryuuzaburou;Japan:M:1;
Ryuzaburo;Japan:M:1;
Ryuzo;Japan:M:1;
Sa;China:?:3,Korea:?:5,Vietnam:?:4;
Saaba;Arabia/Persia:F:2;
Saad;Arabia/Persia:M:5;
Saadat;Azerbaijan:F:4;
Saadet;Azerbaijan:F:3,Turkey:F:6;
Saadettin;Turkey:M:2;
Saadi;Arabia/Persia:M:4;
Saadia;Arabia/Persia:F:3;
Saale;Estonia:F:1;
Saana;Finland:F:2;
Saandra;Finland:F:1;
Saapke;the Netherlands:F:1;
Saara;Finland:F:6,Arabia/Persia:F:4;
Saaskia;the Netherlands:F:1;
Saba;Albania:F:2,Georgia:F:2,Arabia/Persia:F:2;
Sabah;Albania:F:2,Arabia/Persia:F:7;
Sabaha;Bosnia and Herzegovina:F:1;
Sabahat;Turkey:F:4;
Sabahattin;Turkey:M:3;
Sabaheta;Bosnia and Herzegovina:F:5,Montenegro:F:1;
Sabahudin;Bosnia and Herzegovina:M:4;
Şaban;Turkey:M:5;
aban;Bosnia and Herzegovina:M:5,Macedonia:M:4,Montenegro:M:2;
Sabapathipillai;India:M:2,Sri Lanka:M:2;
Sabaratnam;India:M:3,Sri Lanka:M:3;
Sabas;Spain:M:1;
Sabata;Italy:F:1;
Sabatina;Italy:F:1;
Sabatino;Italy:M:3;
Sabato;Italy:M:2,Swiss:M:1;
Sabaudin;Albania:M:3;
Sabbir;Arabia/Persia:F:3;
Sabella;Kazakhstan:F:1,Kyrgyzstan:F:1,Tajikistan:F:1,Turkmenistan:F:1,Uzbekistan:F:1;
Saber;Arabia/Persia:M:1;
Sæberg;Iceland:M:4;
Sabesan;India:M:3,Sri Lanka:M:3;
Sabien;the Netherlands:F:1;
Sabiene;the Netherlands:F:1;
Sabiha;Turkey:F:4,Arabia/Persia:F:3;
Sabila;India:F:1,Sri Lanka:F:1;
Sabin;Spain:M:1,Romania:M:3;
Sabina;Italy:F:4,Portugal:F:2,Spain:F:3,Belgium:F:3,the Netherlands:F:3,Austria:F:3,Swiss:F:4,Lithuania:F:3,Poland:F:2,Romania:F:4,Bosnia and Herzegovina:F:7,Croatia:F:2,Kosovo:F:2,Montenegro:F:4,Slovenia:F:6,Albania:F:4,Moldova:F:5,Azerbaijan:F:8,Kazakhstan:F:5,Kyrgyzstan:F:5,Tajikistan:F:5,Turkmenistan:F:5,Uzbekistan:F:5,India:F:2,Sri Lanka:F:2;
Sabinchen;Germany:F:1;
Sabine;France:F:6,Belgium:F:6,Luxembourg:F:4,the Netherlands:F:6,East Frisia:F:8,Germany:F:8,Austria:F:8,Swiss:F:6,Denmark:F:3,Sweden:F:1;
Sabīne;Latvia:F:4;
Sabino;Italy:M:3,Portugal:M:2,Spain:M:2;
Sabir;Azerbaijan:M:4,Turkey:M:1,Arabia/Persia:M:4;
Sabira;Bosnia and Herzegovina:F:4;
Sabire;Turkey:F:2;
Sabit;Bosnia and Herzegovina:M:4,Kosovo:M:3,Albania:M:3,Azerbaijan:M:2,Kazakhstan:M:3,Kyrgyzstan:M:3,Tajikistan:M:3,Turkmenistan:M:3,Uzbekistan:M:3,Turkey:M:3;
Sabiye;Turkey:F:2;
Sæbjörg;Iceland:F:2;
Sæbjörn;Iceland:M:2;
Sabra;U.S.A.:F:1;
Sabri;Kosovo:M:3,Macedonia:M:2,Albania:M:5,Kazakhstan:M:2,Kyrgyzstan:M:2,Tajikistan:M:2,Turkmenistan:M:2,Uzbekistan:M:2,Turkey:M:5,Arabia/Persia:M:2;
Sabria;Arabia/Persia:F:3;
Sabrie;Kosovo:F:6,Albania:F:2;
Sabrija;Bosnia and Herzegovina:F:2,Croatia:F:1,Kosovo:F:2;
Sabrije;Kosovo:F:6,Albania:F:1;
Sabrina;U.S.A.:F:4,Italy:F:5,France:F:5,Belgium:F:5,the Netherlands:F:3,East Frisia:F:4,Germany:F:5,Austria:F:4,Swiss:F:5;
Sabrine;Germany:F:1,Swiss:F:1;
Sabriye;Turkey:F:4;
Saburi;Japan:F:1;
Saburo;Japan:M:2;
Saća;Bosnia and Herzegovina:F:1;
Sacha;Great Britain:?F:1,the Netherlands:?F:3,France:?M:2,Belgium:?:2;
Sachi;Japan:F:2;
Sachie;Japan:F:3;
Sachika;Japan:F:1;
Sachiko;Japan:F:7;
Sachin;India:M:2,Sri Lanka:M:2;
Sachiyo;Japan:F:4;
Sacide;Turkey:F:2;
aćir;Bosnia and Herzegovina:M:2,Kosovo:M:2;
Sacit;Turkey:M:1;
Sad;Arabia/Persia:M:3;
Sada;Bosnia and Herzegovina:F:1;
Sadaaki;Japan:M:1;
Sadaf;Azerbaijan:F:2,Arabia/Persia:F:1;
Sadakazu;Japan:M:1;
Sadam;Kosovo:M:1;
Sadao;Japan:M:2;
Sadat;Bosnia and Herzegovina:M:1,Arabia/Persia:M:2;
Sadayuki;Japan:M:3;
Saddam;Arabia/Persia:M:2;
Sade;U.S.A.:F:1;
Säde;Finland:F:2;
Sadedin;Albania:M:2;
Sadek;Arabia/Persia:M:4;
Sadeq;Arabia/Persia:M:3;
Sadet;Turkey:F:3;
Sadeta;Bosnia and Herzegovina:F:2,Kosovo:F:2;
Sadete;Kosovo:F:5,Macedonia:F:3,Albania:F:2;
Sadettin;Turkey:M:3;
Sadhana;India:F:3,Sri Lanka:F:3;
Sadhbh;Ireland:F:1;
Sadhna;India:F:4,Sri Lanka:F:4;
Sadi;Turkey:M:4,Arabia/Persia:M:2;
Sadia;Arabia/Persia:F:4;
Sadie;Great Britain:F:3,U.S.A.:F:2,Kosovo:F:3,Albania:F:1;
Sadig;Azerbaijan:M:2,Arabia/Persia:M:2;
Sadija;Bosnia and Herzegovina:M:1;
Sadije;Kosovo:F:6,Albania:F:2;
Sadik;Bosnia and Herzegovina:M:4,Kosovo:M:3,Albania:M:4,Arabia/Persia:M:4;
Sadık;Turkey:M:4;
Sadika;Bosnia and Herzegovina:F:4,Montenegro:F:1;
Sædís;Iceland:F:5;
Sadiya;Arabia/Persia:F:3;
Sadiye;Turkey:F:4;
Sadko;Bulgaria:M:1;
Sadmir;Bosnia and Herzegovina:M:1;
Sadri;Kosovo:M:3,Macedonia:M:1,Albania:M:3;
Sadudin;Bosnia and Herzegovina:M:1;
Sadula;Macedonia:F:4;
Sadulla;Albania:M:1,Kazakhstan:M:1,Kyrgyzstan:M:1,Tajikistan:M:1,Turkmenistan:M:1,Uzbekistan:M:1;
Sadullah;Turkey:M:2;
Şaduman;Turkey:F:1;
Sady;Arabia/Persia:M:2;
Sae;Japan:F:1,Korea:?:6;
Sae-Duk;Korea:M:1;
Sae Duk;Korea:M:1;
SaeDuk;Korea:M:1;
Saeed;Arabia/Persia:M:6;
Saeko;Japan:F:5;
Saemi;Japan:F:1;
Safa;Bosnia and Herzegovina:F:1,Turkey:F:1,Arabia/Persia:F:5;
Safa-Aldin;Arabia/Persia:M:2;
Safa Aldin;Arabia/Persia:M:2;
SafaAldin;Arabia/Persia:M:2;
Şafak;Turkey:M:4;
Safdar;Arabia/Persia:M:4;
Safet;Bosnia and Herzegovina:M:7,Kosovo:M:2,Macedonia:M:2,Montenegro:M:5,Albania:M:5;
Safeta;Bosnia and Herzegovina:F:4,Kosovo:F:2;
Safete;Kosovo:F:4;
Saffet;Turkey:?M:2;
Safia;Arabia/Persia:F:2;
Safije;Kosovo:F:1;
Safiye;Turkey:F:5;
Safta;Romania:F:3;
Safwan;Arabia/Persia:M:1;
Saga;Iceland:F:4,Sweden:F:2;
Sagar;Arabia/Persia:M:1,India:M:1,Sri Lanka:M:1;
Sagara;India:M:1,Sri Lanka:M:1;
Sagardeep;India:?M:1,Sri Lanka:?M:1;
Sage;U.S.A.:?:1;
Sagi;Israel:M:4;
Sagie;Israel:M:4;
Sagit;Israel:F:3;
Sagita;Albania:F:1;
Sagrario;Spain:F:5;
Sahak;Armenia:M:3;
Sahand;Arabia/Persia:M:1;
Şahap;Turkey:M:1;
Sahar;Turkey:F:2,Arabia/Persia:F:7;
Sahba;Arabia/Persia:F:1;
Saher;Arabia/Persia:M:2;
Sahib;Bosnia and Herzegovina:M:1,Azerbaijan:M:4,Arabia/Persia:M:1,India:M:2,Sri Lanka:M:2;
Şahika;Turkey:F:2;
Şahin;Turkey:M:5;
Sahira;Arabia/Persia:F:1;
Sahire;Turkey:F:2;
Sahra;Germany:F:1,Arabia/Persia:F:3;
Sai;China:?:2,India:?:1,Sri Lanka:?:1,Vietnam:?:1;
Saibe;Albania:F:1,Turkey:F:2;
Said;Bosnia and Herzegovina:M:4,Kazakhstan:M:4,Kyrgyzstan:M:4,Tajikistan:M:4,Turkmenistan:M:4,Uzbekistan:M:4,Arabia/Persia:M:7;
Saida;Bosnia and Herzegovina:F:4,Albania:F:1,Azerbaijan:F:6,Kazakhstan:F:5,Kyrgyzstan:F:5,Tajikistan:F:5,Turkmenistan:F:5,Uzbekistan:F:5,Arabia/Persia:F:6;
Saidas;Lithuania:M:1;
Saide;Albania:F:1,Turkey:F:2,Arabia/Persia:F:2;
Saied;Arabia/Persia:M:2;
Saif;Arabia/Persia:M:3;
Sai-Feng;China:?:1;
Sai Feng;China:?:1;
SaiFeng;China:?:1;
Saifuddin;Arabia/Persia:M:1;
Saige;U.S.A.:F:1;
Sai-Hua;China:?:1;
Sai Hua;China:?:1;
SaiHua;China:?:1;
Saija;Finland:F:3;
Saiko;Japan:F:3;
Saila;Finland:F:4;
Saim;Albania:M:2,Turkey:M:3;
Saima;Finland:F:1,Estonia:F:2;
Saime;Kosovo:F:2,Albania:F:1,Turkey:F:5;
Saimi;Finland:F:1;
Saimir;Albania:M:6;
Saimira;Albania:F:2;
Saini;Finland:F:1,India:F:1,Sri Lanka:F:1;
Sai-Peng;China:?:1;
Sai Peng;China:?:1;
SaiPeng;China:?:1;
Sai-Qin;China:?:1;
Sai Qin;China:?:1;
SaiQin;China:?:1;
Sait;Kosovo:M:2,Macedonia:M:3,Turkey:M:4;
Saito;Japan:F:1;
Sai-Wei;China:?:1;
Sai Wei;China:?:1;
SaiWei;China:?:1;
Sai-Yu;China:?:1;
Sai Yu;China:?:1;
SaiYu;China:?:1;
Sai-Yun;China:?:1;
Sai Yun;China:?:1;
SaiYun;China:?:1;
Sai-Zhen;China:?:1;
Sai Zhen;China:?:1;
SaiZhen;China:?:1;
Saja;Serbia:F:2,Slovenia:F:2,Arabia/Persia:F:1;
Sajda;Arabia/Persia:F:3;
Sajid;Arabia/Persia:M:4;
Sajida;Arabia/Persia:F:2;
Sajjad;Arabia/Persia:M:3;
Sajjan;India:M:2,Sri Lanka:M:2;
Sajjid;Arabia/Persia:M:2;
Sajmir;Albania:M:4;
Sajmira;Albania:F:2;
Sakae;Japan:?:2;
Sakari;Finland:M:8;
Sakarias;Finland:M:1;
Sake;the Netherlands:M:2;
Saken;Kazakhstan:M:5,Kyrgyzstan:M:5,Tajikistan:M:5,Turkmenistan:M:5,Uzbekistan:M:5;
Saki;Japan:F:4;
Sakib;Bosnia and Herzegovina:M:5,Montenegro:M:2;
Sakiko;Japan:F:4;
Sakina;Azerbaijan:F:4;
Sakine;Turkey:F:4;
Sakineh;Turkey:F:1,Arabia/Persia:F:4;
Sakir;Macedonia:M:1,Turkey:M:4;
Sakire;Turkey:F:2;
Sako;Armenia:F:1,Japan:F:1;
Sakthivel;India:M:2,Sri Lanka:M:2;
Sakuko;Japan:F:1;
Sakumi;Japan:F:1;
Sakura;Japan:F:4;
Sakurako;Japan:F:1;
Sal;U.S.A.:M:1,the Netherlands:M:1;
Salah;Arabia/Persia:M:5;
Salaheddine;Arabia/Persia:M:2;
Salahuddin;Arabia/Persia:M:3;
Salajdin;Kosovo:M:3;
Salam;Arabia/Persia:M:5;
Salama;Arabia/Persia:F:3;
Salamah;Arabia/Persia:F:3;
Salbjörg;Iceland:F:2;
Salćin;Bosnia and Herzegovina:M:1;
